cluster	pdb	uniclust	scop	pfam	full
23655	0	0	0	0	0
28387	0	1	0	1	1
23653	1	1	1	1	1
23120	0	1	0	0	1
1229	1	1	1	1	1
13677	1	1	1	1	1
15555	1	1	1	1	1
8290	0	0	0	0	0
8293	1	1	1	1	1
15004	1	1	1	1	1
30381	1	1	1	1	1
4745	1	0	0	0	1
48919	1	1	1	1	1
6531	0	0	0	0	0
48917	1	1	1	1	1
27723	0	0	0	0	0
39023	1	1	1	1	1
8793	0	0	0	0	0
14114	0	0	0	0	0
29659	1	1	1	0	1
31163	1	0	1	1	1
31160	0	1	0	0	1
39020	0	0	0	0	0
31186	0	1	0	0	1
31167	1	1	1	1	1
29651	1	1	1	1	1
35116	0	1	0	0	1
35113	1	1	1	1	1
35112	0	1	0	0	1
15567	1	1	1	1	1
29656	0	1	1	0	1
32466	0	0	0	0	0
3875	1	0	1	1	1
3876	1	1	1	1	1
34608	1	1	1	1	1
34606	0	1	0	0	1
34600	0	1	1	0	1
5867	1	1	0	0	1
34602	0	0	0	0	0
44804	1	1	1	1	1
7565	0	0	1	0	1
7563	1	1	1	1	1
19020	1	1	1	1	1
7569	1	1	1	1	1
50039	0	0	0	0	0
35808	1	1	1	1	1
24585	0	0	0	0	0
35801	0	1	0	0	1
9656	1	1	1	0	1
35803	0	1	0	0	1
9978	1	1	1	1	1
50035	0	1	0	0	1
50034	1	1	0	1	1
24588	1	1	1	1	1
19328	0	1	0	0	1
19323	1	1	0	1	1
19326	0	1	0	0	1
19327	0	0	0	0	0
19324	1	1	1	1	1
22526	1	1	1	1	1
22297	1	1	1	0	1
20416	0	0	0	0	0
22520	0	1	0	0	1
4166	1	1	1	1	1
36991	0	0	0	0	0
39703	0	0	0	0	0
15962	0	1	1	0	1
26450	1	1	1	1	1
4168	0	0	0	0	0
24639	0	1	0	0	1
20417	1	1	1	1	1
24630	0	1	0	0	1
24633	1	1	1	0	1
33014	1	1	1	1	1
46189	0	1	1	1	1
30736	0	1	0	0	1
17351	1	1	1	0	1
46180	1	1	1	1	1
37023	1	1	1	1	1
46185	1	1	1	1	1
26184	1	1	1	1	1
26185	1	1	1	1	1
26187	1	1	1	1	1
4706	0	1	1	0	1
26182	0	1	1	0	1
38979	0	0	0	0	0
38976	0	1	0	0	1
42094	0	1	0	0	1
26188	0	1	0	0	1
38971	1	1	1	1	1
43552	1	1	1	1	1
43553	0	0	0	0	0
43556	1	1	1	0	1
43554	0	0	0	0	0
43555	0	0	0	0	0
2231	1	1	1	1	1
2234	1	1	1	1	1
2236	1	1	1	1	1
5937	1	1	0	0	1
16116	0	1	0	0	1
5932	0	1	0	0	1
5931	1	1	1	1	1
18878	1	1	1	1	1
16119	0	1	0	0	1
25382	1	1	1	1	1
27487	1	1	1	1	1
31462	0	1	1	0	1
3494	0	1	0	0	1
41959	0	0	0	0	0
4574	1	1	1	1	1
34121	0	0	0	0	0
225	1	1	1	1	1
11664	1	1	1	1	1
11663	0	1	1	1	1
11661	0	0	0	0	0
11660	0	1	0	0	1
35709	1	1	1	1	1
24964	0	0	0	0	0
24966	0	0	1	0	1
24960	0	1	1	0	1
20601	1	0	1	1	1
20603	0	1	0	0	1
20605	0	0	0	0	0
45182	0	1	0	0	1
20606	1	1	1	1	1
17795	1	1	1	1	1
27928	1	1	1	0	1
17792	0	1	0	0	1
25217	1	0	1	1	1
25216	1	1	1	1	1
25210	0	0	0	0	0
9789	1	1	1	1	1
25219	0	0	0	0	0
35325	0	1	0	1	1
11309	1	1	1	1	1
21336	1	1	1	1	1
46230	1	1	0	1	1
46233	1	1	1	1	1
42757	1	1	1	1	1
42208	0	1	1	0	1
46238	0	1	0	0	1
5744	1	0	1	1	1
42206	0	0	0	0	0
42202	0	0	0	0	0
20933	0	0	0	0	0
45762	0	1	0	0	1
45760	1	1	1	0	1
48469	1	1	1	1	1
41406	0	1	1	0	1
41404	1	1	0	1	1
45768	1	1	1	1	1
41403	0	1	0	0	1
45980	1	1	1	1	1
39736	0	1	0	0	1
39735	1	1	1	1	1
39732	1	1	1	1	1
44588	0	1	0	0	1
7361	0	0	0	0	0
7362	1	1	1	1	1
44583	1	1	1	0	1
44584	1	1	1	1	1
7365	0	0	0	0	0
39189	1	1	1	0	1
12317	0	1	0	0	1
33159	0	1	1	0	1
33409	1	1	1	1	1
33275	0	0	0	0	0
18400	1	1	1	1	1
11936	1	1	1	1	1
33405	0	0	0	0	0
11934	0	1	0	0	1
40371	1	1	1	1	1
33150	1	1	1	1	1
18407	1	1	1	1	1
15639	1	1	1	1	1
15630	1	1	1	1	1
30177	0	1	0	0	1
30174	1	1	1	1	1
30175	1	1	1	1	1
15635	0	0	0	0	0
12916	1	1	1	0	1
7023	1	1	1	1	1
7021	0	0	0	0	0
9004	0	1	0	0	1
7026	0	0	0	1	1
9000	0	1	0	0	1
44838	1	1	1	1	1
7028	1	1	1	1	1
44839	1	1	1	1	1
37234	0	1	0	0	1
21517	1	1	1	1	1
24034	0	1	1	0	1
49845	0	1	0	0	1
24032	1	1	1	1	1
20437	0	0	0	0	0
20434	1	1	0	1	1
24038	1	1	1	1	1
50008	0	0	0	0	0
27423	0	0	0	0	0
9833	1	1	1	1	1
37720	0	1	0	0	1
7594	1	1	1	0	1
21333	1	1	1	1	1
20430	1	1	1	1	1
30712	1	1	1	1	1
30713	0	0	0	0	0
15940	1	1	0	1	1
30714	0	1	0	0	1
30715	1	1	1	1	1
21486	0	0	0	0	0
152	1	1	1	1	1
1461	0	0	0	0	0
7794	0	1	0	0	1
47800	0	0	0	0	0
24353	1	1	1	1	1
24355	1	1	1	1	1
20717	0	1	0	0	1
1033	0	0	0	0	0
48169	0	0	0	0	0
20867	0	0	0	0	0
1034	1	1	1	1	1
1035	1	1	1	1	1
40466	1	0	0	0	1
40462	0	0	0	1	1
40468	1	0	1	1	1
15710	0	0	0	0	0
20863	1	1	1	1	1
35003	1	1	1	0	1
39445	1	1	0	0	1
4374	0	0	1	0	1
4375	0	1	1	0	1
11063	0	1	0	0	1
28264	0	1	0	0	1
28262	0	0	0	1	1
11066	1	1	1	1	1
15494	1	1	1	1	1
38128	1	1	1	1	1
15496	0	0	0	0	0
15490	0	1	0	0	1
8665	1	1	1	1	1
34459	0	1	0	0	1
15498	1	1	1	1	1
15499	1	1	1	1	1
17894	0	0	0	0	0
36364	1	1	1	1	1
31445	0	1	0	0	1
4082	1	1	1	1	1
31441	0	0	0	0	0
4085	1	1	1	0	1
4086	1	1	1	1	1
13796	1	1	1	1	1
13798	1	1	0	1	1
11323	0	0	0	0	0
11320	0	0	0	0	0
11321	0	1	0	0	1
11326	1	1	1	1	1
11324	1	1	1	1	1
11325	1	1	1	1	1
11329	1	1	1	1	1
14321	0	1	0	1	1
28960	1	1	1	1	1
5722	1	0	1	0	1
5723	1	1	1	1	1
5726	0	1	1	0	1
19131	0	1	0	0	1
19130	0	1	0	0	1
35499	0	0	0	0	0
35497	1	1	1	1	1
35492	1	1	1	1	1
35490	1	1	1	1	1
35491	0	0	0	0	0
47114	1	1	1	1	1
23355	1	1	1	1	1
47110	0	0	0	0	0
23351	1	1	1	0	1
11490	0	0	0	0	0
47118	0	1	1	0	1
23359	0	0	0	0	0
27110	1	1	0	1	1
27114	1	1	1	1	1
22197	1	1	1	1	1
23378	0	1	0	0	1
22195	0	1	1	0	1
22193	1	1	1	1	1
38460	0	1	0	0	1
44315	1	1	1	1	1
25171	1	1	1	1	1
21101	0	1	0	0	1
43967	1	1	1	1	1
44317	1	1	1	1	1
25176	1	1	1	1	1
42564	0	1	0	0	1
28821	0	0	1	0	1
29490	0	1	1	0	1
42561	0	1	1	0	1
42562	0	0	0	0	0
23375	1	1	1	1	1
16560	1	1	1	1	1
40615	0	1	0	0	1
6186	1	1	1	0	1
12676	0	0	0	1	1
6641	1	1	1	0	1
12672	0	0	0	0	0
10814	1	1	1	1	1
7801	0	1	0	0	1
7802	1	1	1	1	1
7804	1	1	1	1	1
39942	0	1	0	0	1
43151	1	1	1	0	1
39945	0	1	0	0	1
39947	1	1	1	0	1
32149	1	1	1	1	1
24893	0	1	1	0	1
42697	1	1	0	0	1
26053	0	0	0	0	0
19861	1	1	0	1	1
16300	0	1	1	0	1
19863	1	1	1	0	1
32142	1	1	1	1	1
16305	0	1	0	0	1
21070	0	1	0	0	1
16307	1	1	1	1	1
6399	1	1	1	1	1
6391	0	0	0	0	0
26242	1	1	1	1	1
26054	1	1	0	0	1
2391	0	0	0	0	0
37932	1	1	0	0	1
43159	0	1	0	0	1
49883	0	0	0	0	0
2725	1	1	1	1	1
21211	1	1	1	1	1
49612	0	0	0	0	0
21213	0	0	0	0	0
5692	0	0	0	0	0
45517	0	0	0	0	0
45510	0	1	0	0	1
9674	0	0	0	0	0
1852	1	1	0	1	1
1854	1	0	1	0	1
43615	0	1	0	0	1
2170	0	1	0	0	1
28337	0	1	0	0	1
43610	0	0	0	0	0
4968	1	1	1	1	1
37895	1	1	1	1	1
43619	0	0	0	0	0
43618	1	1	1	1	1
4961	1	1	1	0	1
5697	0	1	0	0	1
5432	0	0	0	0	0
14046	1	1	1	1	1
49474	0	0	0	0	0
14040	0	1	0	0	1
29016	1	1	1	1	1
28134	1	1	1	1	1
29543	0	0	0	0	0
49479	1	1	0	0	1
48908	1	1	1	1	1
3264	1	1	1	1	1
3267	0	0	0	0	0
3268	0	1	0	0	1
5127	1	1	1	1	1
5122	1	1	1	1	1
29544	1	1	1	1	1
17911	1	1	1	0	1
7091	1	1	0	1	1
7946	0	0	0	0	0
9192	1	1	1	1	1
36917	1	1	1	0	1
36915	1	1	1	1	1
13230	1	1	1	1	1
14730	1	1	1	1	1
35349	1	1	1	1	1
33365	1	1	1	1	1
14224	1	1	0	1	1
33363	1	1	1	1	1
14950	1	1	1	1	1
37394	1	1	1	1	1
14229	0	0	0	0	0
37398	0	1	1	1	1
18211	1	1	1	1	1
18210	1	1	1	1	1
33368	0	0	0	0	0
33369	1	1	1	1	1
38714	0	1	1	0	1
38715	0	0	1	0	1
38718	0	0	0	0	0
20038	1	1	1	1	1
30548	0	1	0	0	1
34846	1	0	1	1	1
34847	0	1	1	0	1
34844	1	1	1	1	1
30544	0	1	1	0	1
30543	1	0	1	1	1
32902	0	1	0	0	1
36628	1	1	0	0	1
44176	1	0	0	0	1
40129	0	1	0	0	1
930	0	1	0	0	1
47474	1	1	1	1	1
15797	0	1	1	0	1
15796	1	1	1	1	1
41611	1	1	1	1	1
41616	1	1	1	1	1
41615	0	0	0	0	0
48701	0	1	0	0	1
6888	1	1	1	0	1
15798	0	0	0	0	0
40699	0	1	1	0	1
40875	0	0	0	0	0
44397	1	1	1	1	1
21221	0	0	0	0	0
40695	0	1	0	0	1
29415	0	1	0	0	1
44392	0	0	0	0	0
47618	0	0	0	0	0
601	1	1	1	1	1
1208	1	1	1	1	1
603	0	1	1	0	1
1204	0	0	0	0	0
1206	0	0	0	1	1
609	1	1	1	1	1
23104	1	1	1	1	1
15571	0	1	1	0	1
8106	1	1	1	1	1
30818	1	0	0	0	1
15574	1	1	1	1	1
30814	1	1	1	1	1
8275	1	1	1	1	1
8274	1	1	1	1	1
30811	1	1	1	1	1
29675	0	1	0	0	1
42509	1	1	1	1	1
39449	0	0	0	0	0
26880	1	1	1	0	1
79	0	0	0	0	0
39444	0	1	1	0	1
39447	0	1	1	0	1
26889	1	1	1	1	1
39440	0	0	0	0	0
12448	1	1	1	1	1
31141	0	1	1	0	1
31144	0	1	0	0	1
4279	1	1	1	1	1
51085	0	0	1	0	1
1356	1	1	1	1	1
6235	0	0	0	0	0
923	0	0	0	0	0
8413	0	0	0	0	0
462	0	1	1	0	1
34666	0	0	0	0	0
10778	1	1	1	0	1
34664	0	1	0	0	1
50017	0	1	0	0	1
50540	0	1	1	0	1
39198	1	1	1	1	1
35823	1	1	1	0	1
7589	0	0	0	0	0
44825	1	1	1	1	1
50010	0	0	0	0	0
39192	0	1	0	0	1
7586	1	1	1	1	1
7580	1	1	1	1	1
18121	1	1	1	1	1
35828	1	1	0	1	1
48902	0	0	0	0	0
22505	1	1	1	1	1
22507	1	1	1	1	1
12657	0	0	0	0	0
26474	1	1	1	1	1
6482	0	1	0	0	1
26476	0	1	0	0	1
33739	1	0	1	1	1
11828	0	0	0	0	0
18128	1	1	1	1	1
4146	0	0	0	0	0
4143	1	1	1	1	1
4142	0	1	0	0	1
28106	1	1	1	1	1
32445	0	1	0	0	1
3855	1	1	1	1	1
28103	0	1	0	0	1
3851	1	1	1	1	1
992	1	1	1	1	1
24651	0	0	0	0	0
14675	1	1	1	1	1
3858	1	1	1	1	1
38955	1	1	1	1	1
22762	0	1	1	0	1
33736	1	1	1	0	1
32388	0	0	0	0	0
51080	0	0	0	0	0
35533	1	1	1	1	1
35539	1	1	0	1	1
43570	1	1	1	0	1
50726	1	1	1	1	1
43575	1	1	1	1	1
43577	1	1	1	1	1
16171	1	1	1	0	1
5919	1	1	1	1	1
5918	0	1	1	0	1
16174	1	1	1	0	1
32627	0	1	0	0	1
32628	0	1	1	0	1
19658	1	1	1	1	1
16179	0	0	0	0	0
5910	1	1	1	1	1
5912	1	1	1	1	1
32167	1	1	1	1	1
38480	1	1	0	1	1
38487	0	1	0	0	1
17559	1	1	1	0	1
17225	1	1	1	0	1
17227	0	1	0	0	1
17551	1	1	1	1	1
13428	0	0	0	0	0
19511	1	1	1	1	1
13425	0	0	0	0	0
3138	1	1	1	0	1
4551	0	1	0	0	1
11684	0	0	0	0	0
11681	0	1	0	1	1
11680	0	1	0	0	1
47346	0	1	0	0	1
24901	0	0	0	1	1
27301	0	0	0	0	0
46437	0	1	1	0	1
46434	0	1	0	1	1
27302	0	0	0	0	0
24908	1	1	1	1	1
9772	0	1	1	0	1
45169	1	1	1	1	1
27907	1	1	1	1	1
45161	0	0	0	0	0
32640	0	1	0	0	1
25232	1	1	1	1	1
18951	0	1	0	0	1
18956	1	1	1	1	1
7264	0	0	0	0	0
16796	0	1	0	0	1
16792	0	1	0	0	1
42739	0	1	1	0	1
6076	0	0	0	0	0
12084	0	0	0	0	0
12081	1	1	1	1	1
42223	1	1	1	1	1
42222	1	1	1	1	1
42220	1	1	0	1	1
49284	1	1	1	1	1
42737	0	0	0	0	0
2617	0	0	0	0	0
35389	1	1	1	1	1
20488	0	0	0	0	0
2612	1	0	1	1	1
2611	0	1	0	0	1
45701	0	1	0	0	1
20950	0	1	1	0	1
20481	1	1	1	1	1
20480	1	1	1	1	1
20486	1	1	1	1	1
20957	1	1	1	1	1
20484	1	1	1	0	1
7343	1	1	1	1	1
7341	1	1	1	0	1
10797	1	1	0	1	1
10022	0	1	0	0	1
7348	0	0	0	0	0
10793	0	1	0	0	1
21686	1	1	1	0	1
47733	1	1	0	1	1
33178	1	1	1	1	1
12339	1	1	1	1	1
33173	0	1	1	0	1
12330	0	1	0	0	1
12331	1	1	1	1	1
12332	0	0	0	0	0
30481	1	1	1	1	1
30484	0	0	0	0	0
7008	0	0	0	0	0
10248	0	1	1	1	1
9028	1	1	1	0	1
36100	1	1	1	1	1
7001	0	1	0	0	1
29081	0	1	0	0	1
7003	0	1	0	0	1
31323	1	1	1	1	1
29084	1	0	0	0	1
10247	1	1	1	1	1
18682	1	0	1	1	1
37701	1	1	1	1	1
37702	0	0	0	0	0
37703	1	1	1	1	1
33285	1	1	1	0	1
37257	0	1	0	0	1
15228	1	1	1	0	1
21534	0	0	0	0	0
24016	0	0	0	0	0
24017	0	1	0	0	1
49860	0	0	0	0	0
49861	0	1	0	0	1
24013	1	1	1	1	1
23180	1	1	1	1	1
41422	1	1	1	1	1
22880	1	1	1	1	1
41429	0	0	0	0	0
23638	1	1	1	1	1
747	0	0	0	0	0
749	0	0	0	0	0
5426	1	1	1	1	1
2949	0	0	0	0	0
2946	1	1	1	1	1
50222	0	1	1	0	1
2942	0	0	0	0	0
47863	0	0	0	0	0
47860	0	1	0	0	1
47348	1	1	1	1	1
47866	0	0	0	0	0
5421	1	1	1	1	1
30155	1	1	1	1	1
30150	0	0	0	0	0
31287	1	1	1	1	1
4312	1	1	1	1	1
4315	1	1	1	1	1
30894	0	0	0	0	0
4318	1	1	0	1	1
40480	0	1	0	0	1
40483	0	1	1	0	1
31288	1	0	0	1	1
37876	0	1	0	0	1
37877	0	0	0	0	0
37874	0	1	0	0	1
11044	0	0	0	0	0
18022	1	1	1	1	1
18023	1	1	1	1	1
24488	0	0	0	0	0
24482	1	1	1	0	1
11049	1	1	1	1	1
37879	0	1	1	0	1
38106	1	1	1	1	1
18835	1	0	1	1	1
3119	1	1	1	1	1
27831	1	1	1	1	1
30732	0	1	1	0	1
15964	0	1	1	1	1
30735	1	1	1	1	1
15966	0	0	0	0	0
8649	0	1	1	0	1
30738	1	1	1	1	1
41558	0	1	0	0	1
34475	0	0	0	0	0
24930	0	1	0	0	1
8642	0	0	0	0	0
49671	0	1	0	0	1
31460	0	0	0	0	0
31464	0	0	0	0	0
50484	1	1	1	1	1
50955	1	1	1	1	1
35703	1	1	1	0	1
50483	0	0	0	0	0
11308	0	1	0	0	1
47287	0	1	0	0	1
23592	1	1	1	1	1
5743	1	0	0	0	1
47282	0	1	1	0	1
38198	1	1	1	1	1
23597	0	0	0	0	0
23598	1	1	0	0	1
23599	1	1	1	1	1
11302	0	0	0	0	0
11306	1	1	0	1	1
47289	0	1	1	0	1
27682	0	0	0	0	0
27685	0	0	0	0	0
47745	1	1	0	1	1
9380	0	1	1	0	1
28945	1	1	1	0	1
27915	0	0	0	0	0
28829	1	1	1	1	1
47138	0	1	0	0	1
23374	0	1	0	0	1
28820	1	1	1	1	1
23370	1	1	1	1	1
23373	0	1	0	0	1
15216	1	1	1	1	1
15217	0	0	0	0	0
15215	1	1	1	1	1
12532	1	1	0	0	1
12533	0	0	0	0	0
12530	0	1	0	0	1
12531	1	1	1	1	1
36878	1	1	1	1	1
3189	0	0	0	0	0
39277	1	0	1	1	1
39274	1	0	1	0	1
14184	1	1	1	1	1
42500	0	1	1	0	1
16548	1	1	1	1	1
42504	0	0	0	0	0
16090	0	1	0	0	1
16541	1	1	1	0	1
16092	1	1	1	1	1
16547	0	0	0	0	0
6718	0	1	0	0	1
6667	1	1	1	0	1
48712	1	1	1	1	1
10879	1	1	1	1	1
7	1	1	1	1	1
10870	0	0	0	0	0
10873	1	1	0	0	1
10875	0	0	0	0	0
10877	0	0	0	0	0
16327	1	1	1	0	1
16326	1	1	1	1	1
19517	1	1	1	1	1
16323	0	0	0	0	0
32161	1	1	1	0	1
16320	0	0	0	0	0
41157	1	1	1	0	1
19518	0	0	0	0	0
32169	1	1	1	1	1
26229	1	0	1	0	1
43904	0	1	0	0	1
43906	0	1	1	0	1
2371	0	1	1	0	1
26227	1	1	1	1	1
2373	0	1	0	0	1
46375	1	1	1	1	1
21236	1	1	1	1	1
46371	0	1	1	1	1
21940	0	0	0	0	0
49677	1	1	1	1	1
49676	1	1	1	0	1
49679	0	0	0	0	0
46378	0	1	0	0	1
1875	1	1	1	1	1
1870	0	0	0	0	0
45576	1	1	1	1	1
45574	0	1	0	0	1
41855	0	1	0	0	1
41854	1	1	1	1	1
41857	1	1	0	0	1
41856	1	1	1	1	1
4948	0	1	1	0	1
43637	1	1	1	1	1
2112	1	1	1	1	1
2114	1	1	0	1	1
2115	0	1	0	0	1
31071	0	0	0	0	0
2117	0	1	0	0	1
14024	1	1	1	0	1
49497	1	1	1	0	1
17789	1	1	1	1	1
49492	0	0	0	0	0
17056	1	1	1	1	1
5109	1	1	1	1	1
17052	0	0	0	1	1
3289	0	0	0	0	0
1911	0	1	0	0	1
1910	0	1	0	0	1
5101	0	0	0	0	0
3282	1	1	1	1	1
17059	1	1	0	1	1
18376	1	1	1	1	1
13218	1	1	1	1	1
36428	0	0	0	0	0
36426	0	0	0	0	0
36427	1	1	1	0	1
36425	1	1	1	1	1
36422	0	0	0	0	0
10492	0	1	0	0	1
10491	0	1	0	0	1
36393	1	1	1	1	1
883	1	1	0	1	1
880	0	1	0	0	1
14978	1	1	1	1	1
18233	1	1	1	1	1
18232	1	1	1	1	1
18231	1	1	1	1	1
888	0	0	0	0	0
14794	0	1	1	0	1
33341	1	1	1	1	1
33342	0	0	0	0	0
14973	1	1	1	1	1
45396	1	1	1	1	1
20011	1	1	1	1	1
20544	0	0	0	0	0
45395	0	1	0	0	1
34860	1	0	1	0	1
20540	0	0	0	0	0
45391	0	1	0	0	1
20018	0	1	1	0	1
38732	0	1	1	0	1
38733	0	1	0	0	1
34868	0	0	0	0	0
39113	1	1	1	1	1
15102	1	1	1	1	1
40109	1	1	1	1	1
44155	0	0	0	0	0
44621	1	1	0	1	1
44623	1	1	1	0	1
44622	0	1	0	0	1
45711	1	1	1	0	1
34333	1	1	1	1	1
47455	1	1	1	1	1
47454	0	0	0	0	0
41679	0	0	0	0	0
4488	1	1	1	1	1
48729	0	1	0	0	1
15775	0	0	0	0	0
48725	1	1	1	1	1
48726	0	1	1	0	1
6867	1	1	1	0	1
6860	0	1	1	0	1
15770	1	1	1	1	1
15773	0	1	0	0	1
41676	1	1	1	0	1
24222	1	1	1	1	1
29476	1	1	1	1	1
7353	1	1	1	1	1
40818	0	0	0	0	0
3026	1	1	1	1	1
40810	1	1	1	1	1
40815	0	0	1	0	1
8255	1	1	1	1	1
8251	1	1	1	1	1
668	0	0	0	0	0
3023	0	1	0	1	1
8259	1	1	1	1	1
15519	0	1	0	0	1
3287	0	1	0	0	1
15394	1	1	1	0	1
8788	0	0	0	0	0
15513	1	1	1	1	1
30830	0	1	0	0	1
8787	1	1	1	1	1
30836	0	1	0	0	1
30835	1	1	1	1	1
15582	0	0	0	0	0
7618	0	0	0	0	0
31612	1	1	1	1	1
39463	0	1	0	0	1
29697	0	1	0	0	1
7610	0	0	0	0	0
29690	1	1	1	1	1
39465	0	0	0	0	0
7613	1	1	1	1	1
37117	1	1	1	0	1
37111	0	1	1	0	1
37113	0	0	0	0	0
37112	0	1	1	0	1
33537	1	1	0	0	1
34641	0	1	1	0	1
34134	0	1	0	0	1
8432	0	0	0	0	0
8738	1	1	1	1	1
30607	0	1	0	0	1
34326	0	0	1	0	1
41361	1	1	1	1	1
50569	0	0	0	0	0
50568	1	1	1	1	1
44840	0	1	0	0	1
44843	1	1	1	0	1
44845	0	1	0	0	1
8733	1	1	1	1	1
47636	1	1	1	1	1
6126	0	1	0	0	1
23165	0	0	0	0	0
23168	0	1	0	0	1
6120	0	1	0	0	1
22560	0	1	0	0	1
22561	0	0	0	0	0
22568	1	0	0	1	1
12596	0	1	0	0	1
26415	0	1	0	0	1
12591	0	1	0	0	1
4128	1	1	1	1	1
24675	0	1	0	0	1
42443	0	1	1	0	1
4120	1	1	1	1	1
4126	0	1	0	0	1
32422	1	1	1	1	1
32427	1	1	1	1	1
5684	0	1	0	0	1
28126	1	1	1	1	1
5686	0	0	0	0	0
38931	1	1	0	1	1
16027	0	0	0	0	0
22789	1	1	1	1	1
22785	1	1	1	0	1
47650	1	1	1	1	1
36394	1	1	1	1	1
35511	0	1	0	0	1
31876	0	1	0	0	1
31878	1	1	1	1	1
23784	0	1	0	0	1
23786	0	0	0	0	0
11518	1	1	1	1	1
23783	1	1	1	0	1
23154	1	1	1	0	1
11514	0	1	1	1	1
23789	0	0	0	0	0
11513	1	1	1	1	1
19678	1	1	1	1	1
5979	0	1	0	1	1
41364	1	1	1	1	1
27093	1	1	1	1	1
3019	0	0	0	0	0
27099	1	1	1	1	1
16155	1	1	0	1	1
19676	1	1	1	1	1
16157	1	1	1	1	1
17202	1	1	1	1	1
17205	1	1	1	1	1
22581	1	1	1	1	1
25785	0	1	0	0	1
25789	1	1	0	1	1
25031	1	1	1	0	1
25030	1	1	1	1	1
25033	0	1	0	0	1
25032	1	1	1	1	1
27164	1	1	1	1	1
27320	1	1	1	0	1
46148	0	0	0	0	0
33345	1	1	1	1	1
27329	0	0	0	0	0
27328	1	1	1	1	1
46142	1	1	1	1	1
46143	0	1	0	0	1
2585	1	1	1	1	1
14977	1	1	0	1	1
2580	1	1	1	1	1
45491	1	1	1	1	1
45141	0	0	0	0	0
45496	1	1	1	1	1
25259	1	1	1	1	1
25258	1	1	1	1	1
33610	1	1	1	0	1
36099	0	0	0	0	0
16281	1	0	0	0	1
25251	1	1	1	1	1
25250	1	1	1	1	1
25254	1	1	1	1	1
36090	1	1	1	1	1
42717	0	1	0	0	1
23006	0	0	0	0	0
42715	1	0	1	1	1
42246	0	1	1	0	1
42249	1	1	1	1	1
42248	1	1	0	1	1
6059	1	1	1	1	1
6058	0	0	0	0	0
5404	0	1	0	0	1
6055	1	1	1	1	1
6056	1	1	1	1	1
6050	0	1	0	0	1
6052	1	1	1	0	1
36896	0	1	0	0	1
10006	0	1	0	0	1
44907	0	1	0	0	1
10000	0	1	0	1	1
2638	0	0	0	0	0
36890	1	1	1	0	1
2637	1	1	1	1	1
34863	1	1	1	1	1
2630	1	1	1	1	1
36899	0	0	0	0	0
36898	0	1	0	0	1
9599	1	0	0	1	1
9227	0	1	0	0	1
9597	1	1	1	1	1
9590	0	1	1	0	1
9221	1	1	1	0	1
9592	0	0	0	0	0
33110	1	1	1	1	1
33114	0	1	0	0	1
33118	1	1	1	1	1
46256	0	1	0	0	1
43828	1	1	1	0	1
30911	1	1	1	0	1
10260	1	1	1	1	1
10269	0	1	1	0	1
47223	1	1	0	0	1
9047	0	0	0	0	0
9046	1	1	1	1	1
37279	0	1	0	0	1
21558	0	0	0	0	0
21559	0	0	0	0	0
3542	1	1	1	1	1
24071	1	1	1	1	1
49806	0	0	0	0	0
49807	1	1	1	0	1
49804	0	0	0	0	0
37277	1	1	1	1	1
20977	1	1	1	1	1
41440	1	1	1	1	1
41446	0	1	0	0	1
41447	1	1	1	1	1
20970	1	1	1	1	1
20978	0	1	1	0	1
44456	0	1	0	0	1
2967	0	1	0	0	1
2961	1	1	1	1	1
40718	1	0	1	1	1
40715	1	0	1	0	1
29862	1	1	1	1	1
767	1	1	1	1	1
29860	0	0	0	0	0
37262	1	1	1	1	1
49817	0	1	0	0	1
24318	0	0	0	0	0
24311	0	0	0	0	0
38694	1	1	1	1	1
1078	0	0	0	0	0
5375	0	0	0	0	0
47841	1	1	1	1	1
47842	1	1	1	1	1
5376	0	1	0	0	1
38699	1	1	1	1	1
13000	0	1	1	0	1
30134	0	1	0	0	1
30135	1	1	1	1	1
4338	1	1	1	1	1
4336	1	1	1	1	1
4337	1	1	1	0	1
31267	0	0	0	0	0
4335	0	0	0	0	0
4332	1	1	1	1	1
31260	0	0	0	0	0
31263	1	1	1	1	1
33802	1	1	1	1	1
33806	0	0	0	0	0
3133	0	1	1	0	1
3132	0	0	0	0	0
37855	1	1	1	0	1
18006	0	0	0	0	0
33808	0	1	0	0	1
18000	0	1	1	1	1
14580	1	1	1	0	1
18003	0	0	0	0	0
20204	0	0	0	0	0
20207	0	0	0	0	0
20206	0	0	0	0	0
27521	1	1	1	1	1
20200	0	1	0	0	1
20202	1	1	1	1	1
36646	1	1	1	1	1
19539	1	1	0	0	1
27528	0	1	0	0	1
17850	1	1	1	0	1
17851	0	0	0	0	0
44151	1	1	1	1	1
36224	1	0	0	0	1
47008	0	1	0	0	1
23719	0	1	1	0	1
31405	1	1	1	1	1
31404	1	1	1	1	1
31407	0	0	0	0	0
5769	0	0	0	0	0
5767	0	1	1	0	1
23574	0	1	1	0	1
5765	1	1	1	1	1
5762	0	1	0	0	1
47006	0	1	1	0	1
15186	1	1	1	0	1
15187	0	1	0	0	1
15185	0	0	0	0	0
4636	1	1	1	1	1
15183	1	1	0	0	1
27669	0	1	0	0	1
30919	1	1	1	1	1
27667	1	1	1	1	1
27660	0	0	0	0	0
25808	0	0	1	0	1
13372	0	1	0	0	1
25801	0	1	0	0	1
